user_id,total_interaction_count
94432660,595
94479833,227
94480146,2092
94489517,205
94514932,4739
94542574,216
94580090,2369
94616165,655
94616722,1815
94637132,2581
94645713,3641
94654581,1589
94696104,1040
94710567,1502
94723090,594
94755503,201
94761124,726
94767766,271
94781428,278
94795739,834
94827522,277
94828459,87
94832743,75
94864441,612
94874137,320
94883791,230
94883880,1043
94917798,2897
94943213,1305
94991675,33
94992306,3610
95002467,1182
95011439,671
95014110,214
95039926,401
95055106,504
95055358,69
95057565,320
95064712,1243
95067968,134
95069106,430
95088933,3585
95112222,1515
95118455,5441
95126179,788
95161544,391
95194818,984
95198382,591
95204063,432
95221400,1434
95237027,4454
95237482,584
95244708,2329
95247029,383
95253222,1283
95254205,3490
95269877,1080
95272651,381
95278276,210
95290487,908
95293046,221
95301715,3056
95302160,380
95302244,108
95339766,1058
95348615,1813
95350481,928
95359183,105
95386873,536
95395131,3871
95399425,25
95407138,859
95448497,214
95471305,3337
95518676,1428
95520482,1902
95528086,7293
95530909,232
95533953,283
95535997,496
95544540,34
95548781,201
95565960,419
95607230,47
95607772,692
95645602,2112
95647655,671
95665574,507
95687290,681
95706559,91
95720451,1575
95721550,1130
95725967,412
95755909,1736
95839581,1514
95847735,462
95869367,778
95885873,4445
95898771,2010
95907635,1118
95937118,142
95948031,395
95989506,448
95992025,294
95996140,954
96042414,1626
96042606,2361
96050373,1641
96052795,505
96074973,271
96074992,127
96079462,479
96089433,531
96135412,162
96156613,37
96168102,265
96168958,502
96169296,566
96171399,742
96183219,731
96184377,47
96187787,1251
96219418,2687
96229323,1418
96234838,1188
96238328,799
96242076,325
96254870,1398
96293030,7
96307825,315
96310581,638
96317471,2381
96332918,88
96337789,248
96343297,877
96352312,2821
96356617,1149
96384170,424
96389962,1448
96408898,57
96412786,2227
96454863,253
96454874,75
96495511,913
96497399,912
96504901,2497
96507797,527
96509906,1724
96524285,47
96524948,1046
96545886,1825
96571906,814
96581322,319
96583102,4391
96590134,49
96610296,458
96631076,426
96636051,435
96639792,697
96646002,1750
96720314,3260
96723364,834
96771520,450
96778762,1354
96786739,404
96789054,3106
96789058,2060
96790667,169
96818946,412
96822596,428
96838576,2449
96843841,3325
96859287,1035
96865786,3650
96872131,910
96872650,135
96889712,894
96892229,750
96892957,736
96894415,574
96900675,135
96936392,1293
96962284,172
96985981,343
97019627,2304
97045271,737
97067484,2193
97073377,8594
97089469,843
97092878,2438
97097323,177
97122756,2561
97126088,1776
97130073,1637
97132998,36
97146302,258
97154652,225
97156558,1316
97162031,456
97169173,1127
97173907,358
97175671,3981
97176571,385
97181356,3070
97217634,1451
97221179,2240
97226125,803
97232555,359
97248042,353
97255009,1902
97265174,46
97272650,318
97291358,1505
97293816,1854
97297923,371
97318772,196
97327115,1393
97331850,1790
97335118,529
97354034,1776
97357434,1893
97358177,341
97369087,2481
97384092,627
97389266,5181
97390150,3348
97409607,373
97425189,1492
97426338,782
97427779,1896
97428494,1126
97436550,502
97451733,40
97457481,1230
97464808,7647
97479577,577
97485804,982
97512117,453
97553714,750
97589149,446
97595347,3297
97595922,901
97600962,593
97615128,346
97661157,385
97666716,1473
97675473,150
97693604,579
97701698,521
97726136,676
97729365,813
97730927,3220
97733928,704
97763004,482
97778243,640
97795315,5096
97821126,36
97824991,1083
97832135,1820
97834299,211
97838802,2674
97839610,42
97843947,1947
97855966,2496
97874651,350
97876581,572
97891315,176
97917139,36
97933481,1309
97941668,99
97944240,871
97951451,4517
97963484,1219
97972413,385
97974838,1911
97981875,396
98043049,1225
98047837,1779
98084033,1005
98088091,95
98104964,99
98106690,252
98133460,2903
98145908,170
98154677,819
98171033,382
98174744,231
98179152,1277
98199141,79
98218672,1042
98224094,181
98238017,903
98245656,855
98259829,835
98260769,70
98261528,927
98264814,281
98303971,66
98308778,2004
98338449,317
98360962,95
98367095,1101
98390011,371
98392652,1945
98430692,113
98435498,1169
98440358,4266
98466620,1393
98492728,700
98506532,253
98507442,826
98507853,213
98513516,2175
98531147,814
98555860,1229
98567826,255
98578505,1474
98583943,2818
98590273,218
98607707,1525
98609754,841
98621566,32
98662432,41
98664722,490
98669047,809
98712364,504
98720463,512
98736034,538
98750356,1590
98756772,713
98795231,3443
98796708,1122
98798352,1914
98809181,812
98810118,549
98827905,712
98832840,314
98867354,310
98890086,827
98892553,440
98894859,362
98908158,1281
98920553,1283
98922726,214
98931599,667
98935781,16
98942227,496
98952869,944
98954277,691
98980048,717
98989087,269
99018543,2535
99027668,280
99048955,302
99052668,795
99059817,1513
99103824,1363
99117769,779
99124479,681
99144500,745
99172303,458
99199943,959
99220005,465
99221649,102
99222509,129
99228290,897
99241118,627
99248296,1993
99272840,2295
99273913,256
99286584,444
99288945,462
99327806,307
99346682,6502
99364125,294
99383284,331
99393465,3622
99403228,515
99404305,207
99418963,1540
99425436,395
99430158,342
99433181,2923
99458106,125
99467186,220
99480990,4537
99503510,1968
99512654,278
99517258,256
99529968,5246
99543620,827
99628321,1189
99641114,16
99651145,1372
99662624,953
99674599,3105
99694664,428
99705619,96
99721088,2724
99730920,1387
99731071,172
99735273,270
99750042,3694
99775965,3696
99781075,1095
99784621,686
99785045,418
99789170,96
99791909,1423
99792011,649
99795650,3105
99796192,1446
99796276,760
99851929,1018
99856680,853
99877834,504
99891846,366
99900937,1413
99926967,1974
99960313,559
99963140,2344
99968428,1052
99989881,819
100001878,2768
100011562,437
100012968,388
100014060,1055
100024529,1229
100027681,2172
100035725,358
100039408,29
100042340,1371
100067745,1026
100078685,1417
100086267,2968
100090063,158
100097997,913
100109755,1440
100111500,120
100112744,1095
100121842,810
100127501,3
100128093,368
100154665,326
100159569,1224
100185291,3074
100192152,2014
100211157,1075
100230080,297
100231383,467
100234220,1185
100267644,1362
100273837,392
100279459,1256
100288957,2799
100310156,289
100326985,6770
100341858,706
100354400,132
100366139,1328
100385360,69
100397503,3202
100415080,557
100459462,152
100462790,329
100497308,635
100509623,2674
100517846,164
100522480,37
100530696,1393
100559064,195
100570607,352
100605176,702
100617828,2622
100625191,394
100628422,135
100632766,2512
100633536,1049
100637858,5394
100644641,354
100650188,183
100674178,654
100684618,986
100690180,527
100692079,237
100701928,1067
100737108,1069
100742887,1400
100745953,82
100753537,1186
100757305,1279
100772562,492
100816273,4290
100817523,1572
100833741,396
100839116,71
100853561,2405
100854241,256
100862503,337
100870297,943
100871846,2448
100874047,303
100875707,2248
100876687,912
100896290,840
100915219,34
100917596,2262
100917601,614
100929958,7754
100946724,384
100955055,92
100968525,893
101010836,1206
101016413,96
101034576,186
101050024,330
101061002,1748
101120745,4162
101122114,1168
101145301,204
101150402,3419
101190507,2516
101236357,58
101250285,1196
101256206,1504
101256818,2603
101257188,1830
101260672,193
101287551,3227
101304117,1461
101305944,2078
101310254,396
101359759,592
101361390,1234
101385972,298
101388354,396
101392927,354
101403291,408
101406137,1048
101429765,512
101435898,7375
101437780,4518
101449182,308
101456770,1886
101461439,1146
101466976,1600
101503683,115
101504942,284
101508404,3602
101511260,510
101532356,1412
101534361,685
101538639,314
101560598,742
101570549,3324
101601722,1288
101615370,206
101626587,67
101664376,1779
101682609,500
101685919,321
101689479,511
101698393,3911
101708064,1001
101719830,59
101734993,2630
101748138,3102
101777748,480
101778477,657
101781721,344
101791582,825
101798575,328
101828235,1613
101828853,2106
101833065,281
101854346,351
101857968,821
101884100,353
101898979,833
101899044,606
101903161,1848
101910216,923
101970196,176
102011432,4860
102014015,2496
102028300,1440
102033461,3118
102033644,484
102036262,316
102036949,8
102042828,1284
102049484,445
102050588,433
102057111,506
102064914,2417
102079739,1171
102113778,267
102139569,483
102157365,411
102167269,1423
102168278,687
102178411,472
102243707,105
102244291,861
102281568,5880
102303177,1217
102339954,322
102350790,2138
102366872,648
102404735,1087
102414182,12
102417042,1875
102418389,3560
102429532,400
102434210,919
102442034,222
102456563,1790
102477155,1873
102499292,360
102550958,561
102557821,120
102608728,229
102629009,1124
102649446,452
102663288,4168
102689410,965
102690418,149
102712222,1205
102727427,1955
102758797,1568
102767670,45
102814676,218
102825286,3642
102825414,63
102827853,2705
102833698,174
102868553,91
102881474,105
102897084,710
102923008,2098
102927615,168
102929664,220
102930156,7906
102943049,24
102946950,977
102974755,3393
102996286,2480
102999986,1037
103036341,280
103038630,855
103039905,190
103065950,966
103089749,261
103090935,4182
103094356,44
103100649,62
103133076,2121
103134579,1953
103141994,486
103149203,1293
103174200,84
103195078,164
103254376,1409
103267275,201
103274179,774
103275202,949
103291357,620
103318450,634
103325972,641
103331903,1132
103332966,228
103336492,1021
103370538,768
103377341,452
103412418,2258
103421620,256
103439105,5968
103447009,540
103472750,2771
103486499,618
103489606,2318
103498808,767
103499403,1130
103504610,5525
103523811,562
103548522,605
103582986,1700
103585097,1694
103592049,560
103595250,2569
103600156,1996
103606020,802
103606138,1138
103610059,3389
103633934,4109
103636959,267
103653287,123
103664180,587
103673316,1254
103696022,318
103704577,575
103728744,2511
103750164,1001
103767458,6344
103781365,3832
103802946,1259
103812524,1408
103842377,2721
103856044,58
103871858,1525
103891828,1762
103898055,424
103929468,677
103936681,1118
103947735,824
103962421,2959
103963543,346
103969154,1168
103980016,1036
103982848,2658
104003037,6810
104007279,371
104014368,339
104016986,854
104084848,2905
104091023,1270
104103891,194
104117045,312
104135842,3546
104139699,3756
104143619,644
104164603,2151
104174972,1191
104191148,461
104200605,278
104221274,3833
104226556,154
104229897,607
104250260,791
104267191,209
104298835,1706
104321764,352
104342607,624
104356019,108
104394218,72
104411157,334
104427635,715
104456945,337
104468262,218
104479798,539
104533434,513
104541497,1484
104551817,332
104569658,6819
104587852,1408
104597620,1634
104611414,112
104613070,816
104635996,642
104639948,131
104641941,680
104664128,543
104683710,1343
104688634,638
104728454,236
104732482,1755
104735935,3921
104775475,2691
104777513,1387
104790588,401
104792616,3755
104794506,199
104797997,566
104800287,739
104804964,358
104811265,168
104815377,1118
104816721,646
104842277,1561
104849552,1226
104859881,169
104884471,378
104937626,881
104939761,931
104976623,71
104994810,2802
104996018,77
104997704,145
105006722,157
105019487,327
105026849,1134
105038469,350
105069110,2660
105089571,681
105105740,3397
105181025,1217
105190158,2274
105256165,158
105271091,258
105278727,3399
105288851,652
105309216,1588
105310641,636
105313845,1714
105346865,2077
105397406,2158
105417760,227
105419801,1244
105424913,174
105425480,1339
105454547,621
105460457,2464
105485068,2469
105548494,295
105556357,981
105591337,219
105591402,1093
105601174,182
105603256,177
105616401,5679
105617429,783
105627255,63
105630599,72
105632814,150
105632849,503
105638508,876
105684766,431
105696350,208
105724574,14
105732108,803
105744471,4449
105766349,312
105767363,1607
105770829,461
105788199,1380
105805037,1958
105825066,98
105825623,118
105835220,327
105836892,854
105837655,708
105863986,1592
105870926,201
105871343,1422
105875466,1035
105887770,2688
105913380,288
105919960,2918
105923210,254
105969268,382
106021995,248
106025785,1099
106029601,292
106053650,2054
106058919,417
106083110,526
106090167,6419
106108402,123
106109243,414
106145444,857
106175697,1201
106198386,941
106230218,194
106281403,181
106286487,813
106291812,15
106292982,428
106295017,779
106300508,3016
106316627,139
106320112,3183
106335674,474
106341626,965
106342906,4056
106349878,248
106383829,164
106397319,623
106416249,4507
106422256,797
106452871,541
106457937,599
106469828,1772
106498387,6101
106547164,262
106551398,286
106557109,2415
106573767,240
106586433,178
106605165,307
106627467,883
106634442,5437
106640087,276
106645011,3231
106672791,779
106679589,2071
106726676,659
106747333,434
106753864,255
106783624,2997
106786729,322
106815559,4481
106821106,131
106834015,1348
106863941,5021
106873777,754
106896403,735
106926411,1684
106937011,1730
106946112,79
106976106,928
106998000,63
107034437,2461
107047436,1773
107066825,70
107102683,403
107109917,593
107113176,1093
107130996,241
107174628,1080
107201114,263
107209058,6644
107223716,1201
107269703,227
107272478,567
107287661,1325
107296130,150
107301929,1084
107315106,113
107318300,66
107322212,238
107323711,4661
107324439,551
107351947,2428
107376041,558
107376559,6316
107377446,3786
107389711,105
107391538,481
107413843,610
107416583,984
107452984,669
107453308,378
107471039,1063
107471288,69
107475844,539
107487112,2972
107552130,1773
107583783,2048
107604892,243
107621692,597
107628666,680
107653308,994
107680357,847
107683230,3064
107720462,130
107726623,2214
107754808,231
107756063,481
107765078,2349
107765105,369
107787981,99
107815602,226
107824319,238
107830601,204
107857272,990
107859322,836
107868172,3065
107874169,2511
107882320,1562
107936760,443
107949449,63
107952284,1801
107954360,1377
107997857,392
108039936,1845
108043652,224
108049747,1663
108051466,694
108054413,33
108070698,5154
108078428,94
108087298,1869
108100952,486
108129951,2443
108149624,1305
108154737,1269
108168148,2352
108179658,434
108212684,8534
108260948,1043
108266017,1993
108287275,1020
108290167,256
108317810,1902
108331566,151
108355591,433
108369002,1657
108371838,132
108378461,321
108382766,394
108404535,1296
108427185,1263
108472858,727
108473071,707
108481171,1012
108506795,258
108511715,38
108527493,567
108535249,2148
108546559,495
108551465,206
108583520,1288
108611069,10
108673661,1263
108704609,1015
108712668,906
108728269,518
108748058,3472
108750800,339
108755598,3556
108770715,3803
108784707,173
108786121,331
108789051,857
108797805,1638
108810522,1112
108829095,4631
108846913,1131
108870608,1111
108871998,128
108879821,1376
108890194,1028
108903035,427
108903107,882
108912700,677
108919322,541
108945253,1570
108952067,1624
108957791,391
108969823,613
108983810,198
108995680,1097
109003876,526
109005178,3933
109012414,306
109016093,150
109048285,1157
109056742,3514
109059873,2604
109084676,2699
109097995,4532
109099701,660
109127316,944
109128473,815
109129708,1768
109155337,4458
109179391,573
109193357,648
109197587,336
109202768,273
109211848,109
109226434,1676
109255415,78
109257851,743
109258006,4328
109278492,461
109280382,6397
109327598,779
109331295,294
109382445,40
109390378,610
109400391,1088
109410073,237
109421576,70
109476189,29
109476383,316
109493411,1867
109522308,494
109522508,506
109529376,979
109533593,308
109548579,2429
109553291,1612
109560964,849
109562333,448
109568364,2461
109597580,1893
109597718,480
109613455,4252
109623749,787
109639486,1288
109647745,2538
109657854,133
109662797,1197
109678791,174
109687773,1780
109689227,625
109689683,1455
109698871,1015
109705911,695
109711418,1449
109714912,1601
109716139,1200
109732215,1352
109772113,385
109793878,1045
109809829,846
109820331,263
109823995,1399
109856177,747
109856189,731
109859583,2098
109870419,94
109891166,274
109893417,2658
109911889,1609
109919014,159
109921488,869
109927373,1200
109928088,6688
109938282,1577
109939909,5516
109944963,85
109978933,2006
110007607,2937
110017091,556
110033398,2488
110037242,3182
110043519,636
110047109,49
110058496,1600
110058610,611
110061776,283
110074552,171
110106082,2752
110122107,336
110128323,418
110137127,404
110154099,111
110157491,14
110162881,41
110201893,1220
110205306,1933
110208146,1493
110229753,2270
110253038,475
110258310,342
110262333,935
110276286,413
110278377,2381
110285639,35
110297620,695
110297710,415
110299025,54
110309128,403
110313549,307
110327133,938
110370435,98
110374516,3177
110378808,389
110418606,60
110423160,980
110430105,78
110434555,90
110437894,116
110450175,783
110483148,1681
110496316,294
110497780,50
110509780,4754
110522016,1576
110528286,455
110528594,1037
110532180,320
110561108,1369
110599932,222
110601488,632
110603493,860
110609527,165
110612304,946
110615671,1184
110659116,772
110664771,1865
110666558,507
110672924,9
110690572,3352
110697285,89
110710438,193
110731834,64
110734521,720
110754991,258
110762953,322
110828957,159
110844468,1129
110849747,1869
110873850,578
110883373,8149
110893699,1224
110948075,2818
110954163,5029
110973740,1151
110976685,5267
110989739,2645
111035639,932
111035741,247
111041160,396
111041306,291
111058819,905
111073682,2487
111091971,95
111124413,2386
111144279,1062
111167137,568
111173414,1823
111181181,1433
111195634,541
111213707,3715
111232777,637
111236021,460
111238404,893
111240351,358
111244765,43
111246826,477
111253705,390
111276571,2004
111311037,621
111322415,390
111325865,4243
111343807,37
111363768,978
111415929,624
111459626,2285
111474212,222
111481622,315
111486314,30
111486485,794
111492650,1052
111497529,404
111509835,132
111518720,1020
111527414,270
111595300,3398
111598255,326
111612020,317
111616816,188
111665868,1894
111691361,179
111695487,882
111714241,443
111752966,311
111768420,3300
111786935,2929
111800667,530
111820958,1356
111823061,1994
111835944,359
111842678,1088
111850848,891
111866209,44
111886693,267
111894319,490
111901362,1035
111909694,519
111922941,833
111926750,2333
111943165,1395
111947361,158
111957230,3640
111961699,1852
111974132,501
112000366,349
112009033,1482
112037904,1556
112040827,304
112044266,2134
112063876,448
112125475,3942
112128042,683
112131404,308
112133723,1169
112142417,7127
112148241,489
112171699,4621
112186714,543
112198319,3446
112217162,36
112230173,889
112284483,515
112296733,788
112303688,48
112317649,2984
112322814,380
112329101,339
112342350,2150
112345599,147
112382240,2700
112401993,842
112417191,146
112424443,743
112470845,2631
112479773,522
112485959,84
112487640,1279
112499569,1155
112503956,1010
112504072,239
112539954,782
112542930,142
112549071,2157
112550524,386
112561774,367
112570004,3862
112589064,171
112628188,275
112632735,245
112642306,950
112649389,589
112673625,1881
112676402,177
112684530,36
112706018,1619
112707614,1625
112711623,4500
112747648,2728
112747800,448
112747871,18
112771759,493
112806422,263
112819908,711
112843988,246
112846816,422
112891397,1703
112900189,405
112907277,159
112913274,50
112915307,2
112917606,74
112938311,1966
112941292,1372
112944080,72
112955522,306
112956623,203
112971020,1445
112976136,3867
113010441,821
113025576,39
113043990,26
113050567,644
113056510,1245
113078957,3355
113104667,1775
113114470,2190
113127968,1111
113134393,139
113135549,959
113163428,111
113214758,42
113230398,1439
113248155,818
113250631,1877
113278851,728
113283932,9146
113285889,1249
113305568,846
113309982,1105
113319009,826
113323725,500
113333255,410
113367173,347
113370250,1017
113395983,264
113396592,2134
113397432,227
113398892,595
113404246,323
113410981,288
113418436,441
113421475,247
113431690,2758
113445602,950
113461928,26
113469201,304
113469489,147
113484173,729
113512295,78
113516306,933
113537369,1253
113551763,242
113552018,3067
113594399,688
113611355,96
113619626,451
113659431,254
113674227,937
113692463,2066
113693068,3982
113698622,308
113702719,518
113718238,33
113774016,470
113801131,21
113830171,1535
113847593,4142
113848288,487
113875234,1145
113888835,257
113888901,60
113905943,327
113920718,28
113922474,51
113957268,556
113962885,265
113972956,741
113990647,2772
114002389,951
114008857,635
114027385,543
114052885,684
114054067,2040
114083355,2221
114101799,503
114115113,567
114115623,743
114121871,2440
114147715,98
114147733,1580
114157234,535
114203064,706
114211505,2763
114233479,1592
114249224,877
114253675,1072
114256023,984
114287271,643
114290242,785
114305854,1905
114307712,1281
114341373,1468
114351223,1338
114352631,1614
114354173,204
114368942,87
114377254,1690
114390324,1115
114413180,897
114419322,172
114465851,100
114493153,370
114494540,196
114497121,318
114505674,1931
114515435,1686
114517173,315
114529391,2922
114596559,1085
114598114,849
114633181,1581
114650712,420
114653102,411
114664281,351
114681302,94
114717793,425
114722645,148
114726208,2963
114734197,2466
114737900,3517
114745929,248
114771809,568
114773562,1264
114779189,738
114785776,80
114790451,693
114802994,1345
114810344,950
114844461,485
114845984,2511
114851398,744
114861591,34
114896102,856
114923282,343
114926003,341
114930910,812
114931013,1883
114934780,141
114946034,1251
114955187,550
114968456,1816
114971408,1703
114995751,2201
115001382,173
115003339,716
115003511,131
115078779,2516
115100960,139
115121430,2704
115129419,1279
115153145,1155
115159934,3320
115164360,459
115218563,1508
115226000,306
115239516,1466
115244645,996
115260391,736
115275150,1606
115299510,285
115304753,373
115338197,1431
115338753,1432
115340399,15
115343862,4096
115362427,174
115368454,691
115374204,2796
115374248,1200
115374435,98
115378138,1378
115385050,2024
115393096,703
115403230,302
115452492,1218
115457118,1105
115462596,267
115499141,37
115520739,261
115540691,3048
115557934,2972
115562846,607
115581614,4
115590327,583
115614893,490
115617376,90
115621707,1217
115623839,350
115628589,180
115634728,1972
115636067,1396
115651143,16
115670233,701
115678613,517
115702436,50
115754252,619
115754404,153
115757977,2659
115783585,752
115792807,215
115802990,715
115809291,199
115834991,3477
115847256,2418
115867129,352
115876596,1018
115899915,1438
115912928,1421
115923281,252
115949891,296
116014140,2694
116049086,12214
116059925,755
116071825,408
116101597,5119
116113058,1032
116114060,3740
116123751,192
116142598,769
116162717,71
116166066,1037
116187349,555
116202034,158
116217587,278
116217792,964
116218729,1081
116223148,2103
116230289,593
116232438,3513
116251035,29
116252021,854
116259421,1727
116264632,1749
116277143,627
116288141,1009
116307746,728
116324656,3401
116329106,2348
116331874,1181
116349225,1203
116355229,1979
116369265,144
116383415,561
116384466,2492
116399303,389
116409191,2185
116421782,1069
116434661,92
116435616,663
116439419,135
116457916,95
116473435,750
116476393,290
116481997,2660
116489495,94
116509312,2000
116511286,54
116520218,1448
116527079,1511
116554148,426
116566595,57
116566844,671
116567678,1326
116601750,2899
116601793,740
116625593,519
116660455,556
116678892,1009
116695180,970
116718712,865
116718992,1447
116720981,3696
116723232,540
116730636,1330
116731919,298
116746068,216
116746209,2093
116751277,396
116752723,693
116760272,54
116763688,797
116772653,2627
116778753,50
116799988,427
116836049,1701
116849663,311
116851361,1876
116852827,967
116867259,4502
116878499,271
116888859,305
116896377,587
116918377,891
116931309,1123
116936170,1112
116936810,2547
117003325,1780
117006290,4354
117026591,9333
117044327,2049
117044710,1129
117063879,249
117111233,284
117112100,17
117155106,724
117184380,1312
117196810,93
117221482,1098
117222178,1676
117226243,250
117228712,591
117257401,412
117260033,462
117262198,647
117269642,1394
117274933,1967
117287549,1600
117293466,1356
117300067,206
117301497,7500
117327134,2695
117336781,511
117347969,1319
117373774,859
117396268,1864
117418421,1025
117419378,1476
117484104,368
117489231,8
117502210,394
117517120,42
117521652,541
117523208,727
117544930,3318
117547978,357
117551753,88
117554302,412
117597296,1463
117606829,367
117643320,1508
117659143,3490
117659423,453
117674807,1135
117681959,854
117684032,566
117694161,676
117718025,4573
117743125,298
117765542,836
117779747,755
117785317,1819
117801453,3927
117829483,838
117835170,115
117847636,13
117849060,213
117863267,1545
117873394,1316
117888464,904
117902605,6229
117903708,2732
117929882,2351
117932070,99
117954942,474
117956367,881
117957849,453
117961451,5795
117961527,60
117968156,2507
117970006,1592
117970569,676
117973406,1148
117977942,3222
117978928,30
117992339,1083
118051332,471
118051628,2151
118056074,412
118056913,3877
118057214,306
118061360,2888
118065338,319
118077093,1242
118095983,1226
118108228,726
118149559,113
118152898,1834
118155586,2121
118159372,90
118168018,644
118193939,788
118194231,770
118208713,800
118213394,626
118228924,593
118282748,2246
118289685,27
118309715,343
118310551,864
118330286,8203
118356281,2162
118372628,21
118402025,172
118425520,1825
118427343,284
118433993,2418
118460273,257
118461733,1064
118465665,1421
118476662,14
118495978,1246
118506832,585
118516573,692
118522478,1022
118525064,3333
118536510,915
118539630,480
118545642,1427
118562385,286
118562608,2617
118582594,673
118594705,98
118635428,2661
118639068,555
118660140,68
118661338,202
118693328,451
118700439,721
118710828,189
118716181,924
118741945,58
118745234,461
118767149,6
118770004,1463
118774009,776
118779051,167
118781454,1330
118802168,1194
118807074,1324
118814309,5058
118836508,39
118839375,1340
118888496,296
118911721,539
118915419,109
118960775,1575
118986002,2063
118994463,19
118996710,1110
119053698,1178
119084219,1552
119091459,145
119092054,378
119112558,378
119113372,779
119115304,3250
119121582,2365
119122882,1110
119125010,61
119133751,2350
119137734,2167
119149297,5110
119157607,571
119160278,2802
119168750,108
119191477,3078
119257966,524
119278510,1240
119318284,684
119337753,746
119373765,177
119377973,2916
119389169,739
119389676,2042
119401585,2428
119416849,2001
119432472,721
119470128,295
119500931,1425
119510763,100
119531521,1029
119536261,251
119590306,783
119613555,41
119616442,458
119622861,179
119625026,435
119627646,3134
119638820,168
119645898,1781
119652192,4626
119653720,5302
119661272,150
119675939,2959
119680525,457
119680979,529
119681430,6026
119687214,3390
119687381,65
119725932,1204
119732530,336
119759842,702
119765198,365
119765398,320
119773138,395
119783832,1364
119793858,2237
119820357,75
119836118,73
119841558,249
119865308,349
119879079,2480
119916622,209
119945707,1074
119949716,558
119957219,1234
119990802,2948
120013837,704
120038389,287
120060551,314
120078898,520
120088923,1497
120142224,429
120148968,1272
120154530,428
120159915,138
120169983,44
120179448,614
120193112,659
120206620,1084
120212107,272
120215742,1701
120305341,2861
120313286,2331
120321894,4600
120323515,401
120329032,4880
120330409,1150
120337889,954
120346962,2962
120347417,891
120371298,489
120377968,1929
120378933,3508
120392116,127
120416898,493
120426603,212
120433755,3212
120443445,1761
120447169,630
120450577,1648
120455996,566
120457819,3882
120512456,266
120513537,347
120520313,266
120530344,288
120560904,1024
120594014,2666
120594609,1599
120609448,888
120613535,298
120622797,30
120622810,2441
120644916,30
120651840,515
120662972,684
120668928,1260
120682885,881
120685346,1866
120698813,1677
120698986,435
120717576,60
120777483,288
120812517,2030
120818681,264
120839939,1831
120841661,219
120845902,435
120852545,3416
120925583,70
120927472,400
120930204,143
120938470,120
120942715,1229
120962802,3688
120964894,239
120977495,1528
120983136,923
120986091,4988
120992701,1563
121000384,5628
121000755,1272
121006999,1071
121034306,1192
121036026,260
121036377,915
121055099,391
121058789,547
121064234,710
121079854,5
121083008,2295
121085565,1213
121148622,1764
121148690,1065
121167820,218
121185603,1373
121215883,923
121240369,905
121255158,2882
121262971,399
121273095,971
121306092,7120
121314594,461
121325088,554
121327008,391
121339632,341
121339853,756
121357428,1008
121368242,194
121395815,160
121428573,631
121456686,470
121469302,139
121474035,307
121498660,398
121501586,1560
121528560,6685
121539441,1222
121550598,285
121593952,1045
121632160,1976
121637419,1500
121639491,902
121648342,429
121675454,29
121680466,2539
121687827,1311
121693940,1532
121704401,158
121711639,339
121736351,132
121752508,2161
121756245,1703
121773253,1324
121777817,3516
121782132,1379
121797288,140
121814113,1944
121823128,2179
121886720,8
121914104,325
121933909,481
121939330,2618
121948387,637
121952115,426
121970896,1139
121979409,1023
121984122,506
121985878,1239
121986222,591
122003638,1028
122021278,287
122030046,478
122036580,1249
122079464,1226
122081386,1190
122102339,2869
122127516,130
122129011,569
122129618,1086
122129755,989
122136651,1383
122141696,802
122150914,6081
122151307,2136
122169205,531
122183715,3466
122195291,998
122231018,1649
122231680,1166
122241072,532
122253338,32
122259561,54
122266056,1897
122269318,776
122301567,95
122304524,768
122325961,191
122330781,847
122338823,10529
122372539,564
122372687,844
122372873,148
122378590,1706
122382368,616
122383360,1625
122383497,502
122388121,6983
122421140,2636
122430841,5107
122443173,742
122447104,921
122454259,129
122458300,194
122459019,1451
122462305,3361
122472982,501
122474803,598
122512765,1828
122566052,76
122579585,710
122679643,1718
122694692,607
122721008,3823
122740147,1540
122740449,63
122742392,1636
122779299,857
122786384,812
122803562,780
122807268,1357
122807356,283
122818954,1048
122822446,4283
122823587,3183
122834365,312
122841371,118
122850858,287
122867103,3442
122871697,209
122876959,367
122885474,568
122889226,523
122895588,347
122913404,91
122915570,966
122920831,455
122921831,53
122948572,1000
122990070,1567
123006501,713
123006863,2242
123035338,1933
123036637,378
123062624,2585
123063109,151
123066341,1185
123082064,131
123108236,2369
123118241,329
123136413,47
123140704,102
123157899,971
123188632,1742
123191883,1883
123216227,60
123226008,1184
123227202,5502
123228922,27
123237592,1797
123250328,4575
123257150,867
123257288,105
123257526,316
123307150,234
123326452,399
123394263,407
123395094,1516
123433447,1020
123442458,905
123446005,2604
123450171,7255
123464110,219
123542262,137
123553065,320
123562447,2784
123562843,175
123577855,181
123588093,453
123596663,2738
123620434,78
123631012,73
123679342,430
123700872,406
123701491,263
123710751,94
123746892,40
123751545,262
123790825,138
123829617,419
123842164,12705
123848007,7473
123848513,4382
123867870,2221
123869915,743
123874325,201
123879519,128
123889295,1957
123892536,498
123899957,513
123922959,89
123930346,245
123952685,1582
123958666,218
123963959,652
123969946,45
123978537,118
123989115,34
123995552,4064
124016530,849
124052343,1266
124063835,4402
124070707,292
124073716,57
124080537,674
124086011,176
124093640,221
124107376,1855
124128236,273
124142179,1135
124161111,932
124168749,335
124191041,1306
124196795,308
124198625,95
124210329,3327
124217111,361
124221192,1010
124230409,144
124259296,2723
124261357,2441
124269975,3055
124291848,8115
124299878,1811
124303059,3742
124323271,894
124382480,651
