item_category,category_buy_count,category_cart_count,category_fav_count,category_pv_count,category_user_count,category_item_count,category_total_interaction_count,category_fav_rate,category_cart_rate,category_buy_rate
10041,0,0,1,4,2,2,5,0.25,0.0,0.0
10042,0,1,0,16,10,6,17,0.0,0.0625,0.0
10043,4,17,17,721,89,238,759,0.023578363384188627,0.023578363384188627,0.005547850208044383
10044,3,25,6,1351,66,445,1385,0.0044411547002220575,0.018504811250925242,0.0022205773501110288
10045,1,6,3,98,26,37,108,0.030612244897959183,0.061224489795918366,0.01020408163265306
10048,3,7,7,301,60,110,318,0.023255813953488372,0.023255813953488372,0.009966777408637873
10049,92,688,714,29938,2384,8733,31432,0.023849288529627897,0.02298082704255461,0.003073017569643931
10050,0,0,1,27,11,11,28,0.037037037037037035,0.0,0.0
10052,3,7,3,236,37,89,249,0.012711864406779662,0.029661016949152543,0.012711864406779662
10053,2,4,0,131,19,47,137,0.0,0.030534351145038167,0.015267175572519083
10054,0,0,0,5,2,5,5,0.0,0.0,0.0
10055,1,4,1,110,27,40,116,0.00909090909090909,0.03636363636363636,0.00909090909090909
10057,0,0,0,1,1,1,1,0.0,0.0,0.0
10058,3,6,0,45,16,16,54,0.0,0.13333333333333333,0.06666666666666667
10062,12,26,3,423,59,150,464,0.0070921985815602835,0.061465721040189124,0.028368794326241134
10063,13,48,38,3079,426,1182,3178,0.012341669373173108,0.015589477102955504,0.004222150048717116
10064,0,0,0,368,33,145,368,0.0,0.0,0.0
10066,0,0,1,59,20,21,60,0.01694915254237288,0.0,0.0
10068,0,2,1,13,2,6,16,0.07692307692307693,0.15384615384615385,0.0
10069,0,1,0,3,1,1,4,0.0,0.3333333333333333,0.0
10072,45,136,67,7009,978,666,7257,0.009559138250820373,0.019403623912112998,0.006420316735625624
10073,3,19,5,179,46,49,206,0.027932960893854747,0.10614525139664804,0.01675977653631285
10075,1,1,0,117,18,42,119,0.0,0.008547008547008548,0.008547008547008548
10076,0,1,0,13,2,5,14,0.0,0.07692307692307693,0.0
10078,1,1,1,130,26,56,133,0.007692307692307693,0.007692307692307693,0.007692307692307693
10079,214,446,75,6510,737,1633,7245,0.01152073732718894,0.06850998463901689,0.03287250384024577
10080,2,8,1,92,24,41,103,0.010869565217391304,0.08695652173913043,0.021739130434782608
10081,0,1,0,9,3,5,10,0.0,0.1111111111111111,0.0
10082,2,5,4,163,22,43,174,0.024539877300613498,0.03067484662576687,0.012269938650306749
10083,0,8,0,39,7,20,47,0.0,0.20512820512820512,0.0
10085,7,28,10,990,133,427,1035,0.010101010101010102,0.028282828282828285,0.007070707070707071
10090,0,0,0,1,1,1,1,0.0,0.0,0.0
10091,4,18,0,207,33,74,229,0.0,0.08695652173913043,0.01932367149758454
10092,4,5,5,99,18,30,113,0.050505050505050504,0.050505050505050504,0.04040404040404041
10093,0,0,0,7,1,2,7,0.0,0.0,0.0
10094,0,1,0,24,5,5,25,0.0,0.041666666666666664,0.0
10101,8,10,0,140,20,40,158,0.0,0.07142857142857142,0.05714285714285714
10103,0,0,0,5,2,4,5,0.0,0.0,0.0
10106,0,1,0,25,5,13,26,0.0,0.04,0.0
10107,5,8,6,391,50,99,410,0.015345268542199489,0.020460358056265986,0.01278772378516624
10108,3,11,2,235,50,92,251,0.00851063829787234,0.04680851063829787,0.01276595744680851
10109,0,0,0,31,8,14,31,0.0,0.0,0.0
10110,0,3,0,10,2,6,13,0.0,0.3,0.0
10111,7,10,4,199,56,67,220,0.020100502512562814,0.05025125628140704,0.035175879396984924
10112,6,25,14,602,72,161,647,0.023255813953488372,0.04152823920265781,0.009966777408637873
10115,1,3,0,36,10,8,40,0.0,0.08333333333333333,0.027777777777777776
10118,0,0,0,32,9,14,32,0.0,0.0,0.0
10119,0,0,0,7,2,2,7,0.0,0.0,0.0
10120,9,71,66,6368,476,2614,6514,0.0103643216080402,0.011149497487437186,0.001413316582914573
10121,267,0,8,3110,638,815,3385,0.002572347266881029,0.0,0.08585209003215434
10122,9,10,10,363,35,99,392,0.027548209366391185,0.027548209366391185,0.024793388429752067
10123,0,0,0,3,1,1,3,0.0,0.0,0.0
10125,1,1,1,45,11,11,48,0.022222222222222223,0.022222222222222223,0.022222222222222223
10129,1,1,1,114,29,47,117,0.008771929824561403,0.008771929824561403,0.008771929824561403
10130,0,0,2,54,16,25,56,0.037037037037037035,0.0,0.0
10132,0,0,0,6,2,4,6,0.0,0.0,0.0
10134,3,7,3,179,46,63,192,0.01675977653631285,0.03910614525139665,0.01675977653631285
10135,75,169,93,4538,656,1192,4875,0.020493609519612165,0.0372410753635963,0.016527104451300133
10137,12,61,24,1643,236,585,1740,0.014607425441265977,0.03712720632988436,0.007303712720632989
10138,15,38,11,222,89,100,286,0.04954954954954955,0.17117117117117117,0.06756756756756757
10141,16,69,13,696,184,267,794,0.01867816091954023,0.09913793103448276,0.022988505747126436
10142,0,0,0,2,1,2,2,0.0,0.0,0.0
10143,0,0,1,44,11,18,45,0.022727272727272728,0.0,0.0
10144,1,7,1,159,28,74,168,0.006289308176100629,0.0440251572327044,0.006289308176100629
10145,0,0,0,139,34,27,139,0.0,0.0,0.0
10149,0,0,0,16,1,10,16,0.0,0.0,0.0
10150,2,0,0,43,11,14,45,0.0,0.0,0.046511627906976744
10153,2,1,1,52,8,13,56,0.019230769230769232,0.019230769230769232,0.038461538461538464
10155,1,13,27,2406,308,545,2447,0.011221945137157107,0.005403158769742311,0.00041562759767248546
10156,0,0,0,2,2,2,2,0.0,0.0,0.0
10158,0,0,0,8,2,5,8,0.0,0.0,0.0
10159,0,2,2,102,32,36,106,0.0196078431372549,0.0196078431372549,0.0
10160,0,0,0,10,3,4,10,0.0,0.0,0.0
10161,8,24,5,660,91,148,697,0.007575757575757576,0.03636363636363636,0.012121212121212121
10162,15,12,8,482,50,120,517,0.016597510373443983,0.024896265560165973,0.03112033195020747
10163,0,0,0,9,1,2,9,0.0,0.0,0.0
10164,0,1,1,25,10,14,27,0.04,0.04,0.0
10168,0,0,0,12,4,5,12,0.0,0.0,0.0
10174,10,28,6,630,79,136,674,0.009523809523809525,0.044444444444444446,0.015873015873015872
10175,6,4,2,104,29,35,116,0.019230769230769232,0.038461538461538464,0.057692307692307696
10176,0,0,0,13,3,6,13,0.0,0.0,0.0
10177,7,20,4,393,70,96,424,0.010178117048346057,0.05089058524173028,0.017811704834605598
10179,17,31,2,374,81,109,424,0.0053475935828877,0.08288770053475936,0.045454545454545456
10181,2,6,1,352,26,141,361,0.002840909090909091,0.017045454545454544,0.005681818181818182
10184,0,0,0,3,1,1,3,0.0,0.0,0.0
10187,67,158,59,2606,362,765,2890,0.02264006139677667,0.060629316960859554,0.025709900230237913
10188,0,2,0,62,16,22,64,0.0,0.03225806451612903,0.0
10189,0,0,0,1,1,1,1,0.0,0.0,0.0
10190,0,0,1,4,2,2,5,0.25,0.0,0.0
10191,1,0,0,68,14,23,69,0.0,0.0,0.014705882352941176
10193,2,12,5,240,51,78,259,0.020833333333333332,0.05,0.008333333333333333
10194,1,7,5,100,22,19,113,0.05,0.07,0.01
10196,1,0,0,5,1,1,6,0.0,0.0,0.2
10197,0,0,0,5,2,3,5,0.0,0.0,0.0
10198,0,0,0,5,2,3,5,0.0,0.0,0.0
10199,0,0,7,241,35,76,248,0.029045643153526972,0.0,0.0
10201,1,3,0,45,8,18,49,0.0,0.06666666666666667,0.022222222222222223
10202,0,0,0,2,2,2,2,0.0,0.0,0.0
10205,3,5,1,40,11,14,49,0.025,0.125,0.075
10206,10,27,2,164,47,50,203,0.012195121951219513,0.16463414634146342,0.06097560975609756
10209,13,27,8,714,164,125,762,0.011204481792717087,0.037815126050420166,0.018207282913165267
10210,0,0,1,100,30,47,101,0.01,0.0,0.0
10212,0,1,0,91,21,22,92,0.0,0.01098901098901099,0.0
10213,14,57,46,2416,421,318,2533,0.01903973509933775,0.02359271523178808,0.005794701986754967
10214,0,2,0,82,12,34,84,0.0,0.024390243902439025,0.0
10215,5,4,7,443,43,153,459,0.01580135440180587,0.009029345372460496,0.011286681715575621
10216,10,30,29,1997,137,469,2066,0.014521782674011016,0.015022533800701052,0.005007511266900351
10217,0,0,0,1,1,1,1,0.0,0.0,0.0
10218,19,37,14,803,148,233,873,0.017434620174346202,0.0460772104607721,0.023661270236612703
10220,3,1,1,29,6,9,34,0.034482758620689655,0.034482758620689655,0.10344827586206896
10222,0,0,0,7,3,4,7,0.0,0.0,0.0
10223,179,572,576,25060,2108,7701,26387,0.022984836392657623,0.022825219473264165,0.007142857142857143
10225,0,0,0,32,9,14,32,0.0,0.0,0.0
10226,0,2,0,41,6,12,43,0.0,0.04878048780487805,0.0
10227,0,1,1,84,27,27,86,0.011904761904761904,0.011904761904761904,0.0
10230,2,1,0,111,23,45,114,0.0,0.009009009009009009,0.018018018018018018
10232,0,0,0,3,1,1,3,0.0,0.0,0.0
10233,0,0,1,66,22,26,67,0.015151515151515152,0.0,0.0
10234,3,19,32,782,123,247,836,0.04092071611253197,0.024296675191815855,0.0038363171355498722
10235,0,0,1,6,2,2,7,0.16666666666666666,0.0,0.0
10236,69,162,51,2762,298,485,3044,0.018464880521361332,0.05865314989138305,0.02498189717595945
10237,3,3,0,75,10,32,81,0.0,0.04,0.04
10238,0,0,0,2,1,1,2,0.0,0.0,0.0
10239,0,7,11,1090,195,404,1108,0.010091743119266056,0.006422018348623854,0.0
10240,3,10,13,485,73,193,511,0.026804123711340205,0.020618556701030927,0.006185567010309278
10241,11,26,16,749,93,189,802,0.021361815754339118,0.03471295060080107,0.014686248331108143
10242,32,428,496,18978,1103,4664,19934,0.026135525345136475,0.022552429128464536,0.0016861629254926757
10243,0,0,0,5,2,3,5,0.0,0.0,0.0
10245,3,1,3,148,34,58,155,0.02027027027027027,0.006756756756756757,0.02027027027027027
10247,4,5,3,111,33,45,123,0.02702702702702703,0.04504504504504504,0.036036036036036036
10248,0,0,0,33,12,22,33,0.0,0.0,0.0
10250,42,134,54,3040,564,1088,3270,0.017763157894736842,0.04407894736842105,0.01381578947368421
10252,1,2,0,17,4,3,20,0.0,0.11764705882352941,0.058823529411764705
10253,0,0,0,10,1,4,10,0.0,0.0,0.0
10254,7,22,1,133,35,47,163,0.007518796992481203,0.16541353383458646,0.05263157894736842
10257,5,13,9,251,62,81,278,0.035856573705179286,0.05179282868525897,0.0199203187250996
10258,77,372,218,7571,637,2734,8238,0.028794082683925505,0.04913485669000132,0.010170387003037908
10259,0,0,0,29,3,8,29,0.0,0.0,0.0
10260,0,0,0,2,1,1,2,0.0,0.0,0.0
10264,0,0,2,76,8,36,78,0.02631578947368421,0.0,0.0
10265,48,96,117,4803,712,692,5064,0.024359775140537165,0.019987507807620236,0.009993753903810118
10267,0,0,0,3,2,2,3,0.0,0.0,0.0
10268,0,0,0,4,3,3,4,0.0,0.0,0.0
10271,74,226,187,6980,717,1143,7467,0.02679083094555874,0.032378223495702005,0.010601719197707736
10272,0,0,0,14,4,4,14,0.0,0.0,0.0
10273,0,0,0,53,14,16,53,0.0,0.0,0.0
10274,3,5,11,338,103,145,357,0.03254437869822485,0.014792899408284023,0.008875739644970414
10275,68,109,83,7682,763,1804,7942,0.010804478000520697,0.014189013277792241,0.008851861494402499
10276,0,0,0,18,3,4,18,0.0,0.0,0.0
10279,0,0,0,3,1,1,3,0.0,0.0,0.0
10280,0,0,1,35,14,16,36,0.02857142857142857,0.0,0.0
10281,0,0,0,5,4,4,5,0.0,0.0,0.0
10282,3,5,6,202,25,74,216,0.0297029702970297,0.024752475247524754,0.01485148514851485
10283,28,30,22,1095,167,236,1175,0.02009132420091324,0.0273972602739726,0.025570776255707764
10284,0,1,3,156,20,68,160,0.019230769230769232,0.00641025641025641,0.0
10285,0,1,1,46,21,23,48,0.021739130434782608,0.021739130434782608,0.0
10286,9,15,9,417,103,148,450,0.02158273381294964,0.03597122302158273,0.02158273381294964
10288,10,10,6,239,20,76,265,0.02510460251046025,0.04184100418410042,0.04184100418410042
10289,0,0,0,1,1,1,1,0.0,0.0,0.0
10290,56,151,63,7136,412,1464,7406,0.00882847533632287,0.02116031390134529,0.007847533632286996
10291,0,0,0,4,1,1,4,0.0,0.0,0.0
10294,0,0,0,17,4,8,17,0.0,0.0,0.0
10297,3,13,4,369,36,130,389,0.01084010840108401,0.03523035230352303,0.008130081300813009
10299,0,0,0,22,12,9,22,0.0,0.0,0.0
10300,0,0,0,4,2,2,4,0.0,0.0,0.0
10301,0,1,0,9,2,3,10,0.0,0.1111111111111111,0.0
10302,0,0,0,7,4,2,7,0.0,0.0,0.0
10303,0,0,1,32,6,14,33,0.03125,0.0,0.0
10304,14,47,22,1118,152,291,1201,0.01967799642218247,0.04203935599284436,0.012522361359570662
10305,0,0,0,2,1,1,2,0.0,0.0,0.0
10306,0,0,0,5,2,4,5,0.0,0.0,0.0
10309,1,3,0,130,22,42,134,0.0,0.023076923076923078,0.007692307692307693
10310,0,0,1,128,11,54,129,0.0078125,0.0,0.0
10312,0,0,0,5,2,2,5,0.0,0.0,0.0
10314,82,309,330,20755,1711,6484,21476,0.01589978318477475,0.014887978800289086,0.0039508552156106965
10315,7,7,17,704,44,149,735,0.024147727272727272,0.009943181818181818,0.009943181818181818
10316,0,0,0,2,1,1,2,0.0,0.0,0.0
10318,0,7,15,276,22,128,298,0.05434782608695652,0.025362318840579712,0.0
10320,0,1,0,23,5,7,24,0.0,0.043478260869565216,0.0
10321,1,2,0,15,1,1,18,0.0,0.13333333333333333,0.06666666666666667
10322,12,39,6,1007,222,219,1064,0.005958291956305859,0.038728897715988087,0.011916583912611719
10323,0,0,0,2,1,1,2,0.0,0.0,0.0
10324,0,0,0,22,3,7,22,0.0,0.0,0.0
10326,0,0,0,3,1,1,3,0.0,0.0,0.0
10327,0,0,0,16,5,5,16,0.0,0.0,0.0
10328,3,7,2,104,33,38,116,0.019230769230769232,0.0673076923076923,0.028846153846153848
10329,7,10,0,190,25,61,207,0.0,0.05263157894736842,0.03684210526315789
10331,16,13,10,632,130,135,671,0.015822784810126583,0.020569620253164556,0.02531645569620253
10332,0,8,2,535,42,138,545,0.003738317757009346,0.014953271028037384,0.0
10333,0,1,1,22,7,9,24,0.045454545454545456,0.045454545454545456,0.0
10334,0,0,0,8,3,3,8,0.0,0.0,0.0
10335,1,5,2,455,44,171,463,0.004395604395604396,0.01098901098901099,0.002197802197802198
10336,23,0,10,610,55,146,643,0.01639344262295082,0.0,0.03770491803278689
10337,0,0,0,27,2,16,27,0.0,0.0,0.0
10338,28,73,46,1009,212,260,1156,0.04558969276511397,0.07234886025768088,0.027750247770069375
10339,1,2,0,32,8,12,35,0.0,0.0625,0.03125
10340,0,2,1,83,23,33,86,0.012048192771084338,0.024096385542168676,0.0
10341,3,5,10,252,81,87,270,0.03968253968253968,0.01984126984126984,0.011904761904761904
10344,32,148,157,8219,697,2327,8556,0.019102080545078476,0.018007056819564424,0.003893417690716632
10346,0,0,0,1,1,1,1,0.0,0.0,0.0
10347,0,3,10,148,21,49,161,0.06756756756756757,0.02027027027027027,0.0
10348,0,0,0,2,1,1,2,0.0,0.0,0.0
10349,0,0,0,24,11,15,24,0.0,0.0,0.0
10351,0,2,0,15,3,6,17,0.0,0.13333333333333333,0.0
10352,2,3,2,114,8,41,121,0.017543859649122806,0.02631578947368421,0.017543859649122806
10356,92,213,57,7375,826,2869,7737,0.007728813559322034,0.02888135593220339,0.01247457627118644
10358,0,0,0,10,3,5,10,0.0,0.0,0.0
10360,7,39,41,1294,195,330,1381,0.03168469860896445,0.030139103554868624,0.005409582689335394
10362,0,0,0,7,4,4,7,0.0,0.0,0.0
10363,5,13,23,395,27,161,436,0.05822784810126582,0.03291139240506329,0.012658227848101266
10364,31,65,19,2320,274,612,2435,0.008189655172413794,0.028017241379310345,0.013362068965517242
10368,0,0,0,6,2,2,6,0.0,0.0,0.0
10369,0,0,0,2,1,1,2,0.0,0.0,0.0
10371,0,0,0,3,1,1,3,0.0,0.0,0.0
10374,0,0,0,7,4,3,7,0.0,0.0,0.0
10376,0,0,0,3,1,1,3,0.0,0.0,0.0
10378,0,0,0,2,1,1,2,0.0,0.0,0.0
10379,8,22,11,637,52,170,678,0.01726844583987441,0.03453689167974882,0.012558869701726845
10380,27,61,16,898,159,294,1002,0.017817371937639197,0.06792873051224944,0.030066815144766147
10381,6,33,8,384,46,156,431,0.020833333333333332,0.0859375,0.015625
10383,0,0,0,1,1,1,1,0.0,0.0,0.0
10385,0,0,0,11,4,8,11,0.0,0.0,0.0
10387,0,0,0,3,3,3,3,0.0,0.0,0.0
10388,0,1,2,20,8,9,23,0.1,0.05,0.0
10389,5,6,14,333,12,75,358,0.042042042042042045,0.018018018018018018,0.015015015015015015
10392,866,2733,2089,91341,3832,21316,97029,0.022870343000405077,0.029920846060367195,0.009480955978147819
10394,0,0,0,11,6,6,11,0.0,0.0,0.0
10396,2,2,4,270,34,85,278,0.014814814814814815,0.007407407407407408,0.007407407407407408
10397,0,0,0,14,3,6,14,0.0,0.0,0.0
10399,0,0,0,21,8,11,21,0.0,0.0,0.0
10402,7,30,12,536,133,174,585,0.022388059701492536,0.055970149253731345,0.013059701492537313
10403,0,0,0,16,10,10,16,0.0,0.0,0.0
10405,19,15,1,145,23,46,180,0.006896551724137931,0.10344827586206896,0.1310344827586207
10406,0,0,2,20,7,10,22,0.1,0.0,0.0
10409,0,0,0,28,10,16,28,0.0,0.0,0.0
10412,107,249,171,5697,669,1090,6224,0.030015797788309637,0.04370721432332807,0.018781814990345796
10413,0,2,0,21,3,3,23,0.0,0.09523809523809523,0.0
10417,1,0,0,44,6,14,45,0.0,0.0,0.022727272727272728
10418,3,18,9,304,33,79,334,0.029605263157894735,0.05921052631578947,0.009868421052631578
10419,0,0,1,12,6,7,13,0.08333333333333333,0.0,0.0
10420,0,0,0,45,22,17,45,0.0,0.0,0.0
10421,3,6,0,43,8,21,52,0.0,0.13953488372093023,0.06976744186046512
10422,0,0,0,18,4,8,18,0.0,0.0,0.0
10423,1,0,0,4,2,2,5,0.0,0.0,0.25
10425,0,0,0,7,3,3,7,0.0,0.0,0.0
10426,0,0,1,17,1,2,18,0.058823529411764705,0.0,0.0
10427,0,0,0,6,2,3,6,0.0,0.0,0.0
10429,0,0,0,15,5,2,15,0.0,0.0,0.0
10430,0,0,0,4,2,2,4,0.0,0.0,0.0
10431,614,1489,499,40601,1791,11813,43203,0.012290337676411911,0.03667397354744957,0.015122780227088004
10432,0,1,0,7,4,4,8,0.0,0.14285714285714285,0.0
10434,1,0,0,25,5,8,26,0.0,0.0,0.04
10436,0,0,0,2,1,1,2,0.0,0.0,0.0
10438,1,1,0,7,3,4,9,0.0,0.14285714285714285,0.14285714285714285
10445,0,0,0,3,2,2,3,0.0,0.0,0.0
10446,3,9,9,766,60,274,787,0.01174934725848564,0.01174934725848564,0.0039164490861618795
10447,0,0,0,11,4,5,11,0.0,0.0,0.0
10449,0,0,1,19,9,9,20,0.05263157894736842,0.0,0.0
10451,0,1,0,1,1,1,2,0.0,1.0,0.0
10454,2,2,12,422,150,107,438,0.02843601895734597,0.004739336492890996,0.004739336492890996
10455,0,0,0,26,6,9,26,0.0,0.0,0.0
10456,44,8,6,699,71,122,757,0.008583690987124463,0.011444921316165951,0.06294706723891273
10458,0,0,0,32,16,13,32,0.0,0.0,0.0
10459,0,0,0,2,1,1,2,0.0,0.0,0.0
10460,65,193,120,6201,468,795,6579,0.019351717464925013,0.031124012256087727,0.010482180293501049
10461,0,1,0,4,3,3,5,0.0,0.25,0.0
10463,0,3,0,14,3,4,17,0.0,0.21428571428571427,0.0
10464,16,76,45,1019,196,329,1156,0.04416094210009813,0.0745829244357213,0.015701668302257114
10465,4,12,9,254,57,84,279,0.03543307086614173,0.047244094488188976,0.015748031496062992
10466,5,13,11,364,50,118,393,0.03021978021978022,0.03571428571428571,0.013736263736263736
10467,5,13,3,445,137,181,466,0.006741573033707865,0.029213483146067417,0.011235955056179775
10469,0,0,0,6,3,4,6,0.0,0.0,0.0
10470,1,1,0,44,11,12,46,0.0,0.022727272727272728,0.022727272727272728
10471,0,0,0,8,4,4,8,0.0,0.0,0.0
10472,73,149,20,2310,327,739,2552,0.008658008658008658,0.0645021645021645,0.0316017316017316
10477,0,0,2,36,14,20,38,0.05555555555555555,0.0,0.0
10478,0,0,0,3,1,1,3,0.0,0.0,0.0
10479,0,0,0,19,6,10,19,0.0,0.0,0.0
10481,16,298,325,12379,949,1991,13018,0.026254140075935052,0.02407302690039583,0.0012925115114306486
10482,3,14,0,73,16,26,90,0.0,0.1917808219178082,0.0410958904109589
10485,3,2,0,39,13,16,44,0.0,0.05128205128205128,0.07692307692307693
10486,1,11,3,144,21,43,159,0.020833333333333332,0.0763888888888889,0.006944444444444444
10489,0,0,0,10,5,5,10,0.0,0.0,0.0
10491,0,0,0,4,1,1,4,0.0,0.0,0.0
10494,1,2,3,32,13,13,38,0.09375,0.0625,0.03125
10496,0,7,0,30,1,8,37,0.0,0.23333333333333334,0.0
10497,0,0,0,2,1,1,2,0.0,0.0,0.0
10498,0,0,2,4,1,2,6,0.5,0.0,0.0
10500,20,25,15,627,110,153,687,0.023923444976076555,0.03987240829346093,0.03189792663476874
10501,30,85,19,2556,429,836,2690,0.007433489827856025,0.03325508607198748,0.011737089201877934
10502,0,0,6,73,22,33,79,0.0821917808219178,0.0,0.0
10503,4,8,4,359,13,153,375,0.011142061281337047,0.022284122562674095,0.011142061281337047
10504,0,0,1,54,20,15,55,0.018518518518518517,0.0,0.0
10505,0,0,0,6,1,2,6,0.0,0.0,0.0
10507,346,445,132,10204,1052,2733,11127,0.012936103488827911,0.04361034888279106,0.03390827126617013
10508,0,0,2,556,5,147,558,0.0035971223021582736,0.0,0.0
10509,0,0,0,2,1,1,2,0.0,0.0,0.0
10511,0,0,2,38,6,22,40,0.05263157894736842,0.0,0.0
10513,0,0,0,5,2,3,5,0.0,0.0,0.0
10514,9,11,5,226,24,79,251,0.022123893805309734,0.048672566371681415,0.03982300884955752
10517,1,1,0,49,12,19,51,0.0,0.02040816326530612,0.02040816326530612
10518,1,3,0,100,22,36,104,0.0,0.03,0.01
10519,5,14,2,339,64,83,360,0.0058997050147492625,0.04129793510324484,0.014749262536873156
10520,32,147,176,4538,588,1027,4893,0.03878360511238431,0.03239312472454826,0.007051564565888057
10522,6,11,3,108,14,51,128,0.027777777777777776,0.10185185185185185,0.05555555555555555
10523,205,481,375,17811,1499,3103,18872,0.021054404581438438,0.027005782943125035,0.011509741171186345
10524,24,230,25,3163,126,1107,3442,0.007903888713246918,0.07271577616187164,0.0075877331647170405
10527,2,8,0,170,27,47,180,0.0,0.047058823529411764,0.011764705882352941
10528,0,0,0,8,6,6,8,0.0,0.0,0.0
10529,22,103,37,1355,309,504,1517,0.02730627306273063,0.07601476014760147,0.016236162361623615
10531,0,1,0,32,7,18,33,0.0,0.03125,0.0
10532,5,19,10,607,94,141,641,0.016474464579901153,0.03130148270181219,0.008237232289950576
10533,184,1203,1490,64242,3382,19266,67119,0.023193549391363904,0.01872606705893341,0.0028641698577254755
10540,3,5,1,99,18,37,108,0.010101010101010102,0.050505050505050504,0.030303030303030304
10542,2,2,2,97,28,42,103,0.020618556701030927,0.020618556701030927,0.020618556701030927
10543,0,0,0,2,1,1,2,0.0,0.0,0.0
10544,30,177,136,10890,564,2664,11233,0.01248852157943067,0.016253443526170797,0.0027548209366391185
10547,3,5,5,543,55,165,556,0.009208103130755065,0.009208103130755065,0.0055248618784530384
10548,22,55,17,616,184,207,710,0.027597402597402596,0.08928571428571429,0.03571428571428571
10550,0,0,0,3,1,1,3,0.0,0.0,0.0
10551,3,3,0,27,5,10,33,0.0,0.1111111111111111,0.1111111111111111
10554,5,0,2,193,31,90,200,0.010362694300518135,0.0,0.025906735751295335
10556,3,11,4,188,60,58,206,0.02127659574468085,0.05851063829787234,0.015957446808510637
10557,3,4,0,30,9,15,37,0.0,0.13333333333333333,0.1
10559,18,25,18,669,142,200,730,0.026905829596412557,0.03736920777279522,0.026905829596412557
10561,0,6,0,47,17,29,53,0.0,0.1276595744680851,0.0
10562,0,0,0,3,2,2,3,0.0,0.0,0.0
10563,2,3,0,55,19,22,60,0.0,0.05454545454545454,0.03636363636363636
10564,4,22,17,333,87,123,376,0.05105105105105105,0.06606606606606606,0.012012012012012012
10565,2,5,0,200,45,83,207,0.0,0.025,0.01
10566,1,2,11,190,22,75,204,0.05789473684210526,0.010526315789473684,0.005263157894736842
10567,50,439,474,15207,981,3925,16170,0.031169855987374234,0.0288682843427369,0.0032879594923390545
10568,1,2,2,74,28,33,79,0.02702702702702703,0.02702702702702703,0.013513513513513514
10569,34,60,31,1605,363,387,1730,0.019314641744548288,0.037383177570093455,0.02118380062305296
10571,0,0,0,8,3,3,8,0.0,0.0,0.0
10572,0,1,0,16,3,7,17,0.0,0.0625,0.0
10576,14,61,21,3756,229,626,3852,0.005591054313099041,0.016240681576144837,0.003727369542066028
10578,0,5,4,72,18,25,81,0.05555555555555555,0.06944444444444445,0.0
10579,0,0,0,1,1,1,1,0.0,0.0,0.0
10580,0,1,2,20,8,10,23,0.1,0.05,0.0
10582,8,34,123,4282,279,1241,4447,0.028724894908921064,0.007940214852872489,0.0018682858477347033
10584,0,1,0,57,9,17,58,0.0,0.017543859649122806,0.0
10585,23,30,15,1031,186,294,1099,0.014548981571290009,0.029097963142580018,0.02230843840931135
10586,0,0,0,3,1,1,3,0.0,0.0,0.0
10588,7,11,11,615,68,172,644,0.01788617886178862,0.01788617886178862,0.011382113821138212
10589,0,0,0,11,3,4,11,0.0,0.0,0.0
10590,71,253,202,7913,1077,1440,8439,0.02552761278908126,0.031972703146720585,0.008972576772399848
10591,0,0,0,34,8,19,34,0.0,0.0,0.0
10592,7,2,2,283,60,67,294,0.007067137809187279,0.007067137809187279,0.024734982332155476
10593,9,12,16,777,131,195,814,0.02059202059202059,0.015444015444015444,0.011583011583011582
10594,0,0,2,30,10,14,32,0.06666666666666667,0.0,0.0
10598,1,0,0,54,23,27,55,0.0,0.0,0.018518518518518517
10599,8,16,19,1045,180,223,1088,0.01818181818181818,0.015311004784688996,0.007655502392344498
10600,4,18,16,542,25,176,580,0.02952029520295203,0.033210332103321034,0.007380073800738007
10601,1,3,0,3,2,4,7,0.0,1.0,0.3333333333333333
10603,0,0,0,2,1,1,2,0.0,0.0,0.0
10605,0,0,0,12,6,6,12,0.0,0.0,0.0
10607,8,19,7,236,37,62,270,0.029661016949152543,0.08050847457627118,0.03389830508474576
10608,3,0,0,32,7,15,35,0.0,0.0,0.09375
10609,28,54,24,1985,237,497,2091,0.012090680100755667,0.027204030226700253,0.014105793450881612
10611,0,0,1,37,17,11,38,0.02702702702702703,0.0,0.0
10613,10,17,1,257,49,70,285,0.0038910505836575876,0.06614785992217899,0.038910505836575876
10615,2,5,5,133,28,42,145,0.03759398496240601,0.03759398496240601,0.015037593984962405
10616,8,18,3,824,140,293,853,0.0036407766990291263,0.021844660194174758,0.009708737864077669
10617,0,0,0,10,4,6,10,0.0,0.0,0.0
10618,6,3,3,121,29,39,133,0.024793388429752067,0.024793388429752067,0.049586776859504134
10620,4,7,4,233,57,78,248,0.017167381974248927,0.030042918454935622,0.017167381974248927
10621,0,0,0,2,1,1,2,0.0,0.0,0.0
10624,0,0,1,106,35,60,107,0.009433962264150943,0.0,0.0
10628,0,0,1,13,3,7,14,0.07692307692307693,0.0,0.0
10629,9,62,78,2448,374,426,2597,0.031862745098039214,0.025326797385620915,0.003676470588235294
10630,0,2,0,57,10,14,59,0.0,0.03508771929824561,0.0
10635,5,11,2,173,37,54,191,0.011560693641618497,0.06358381502890173,0.028901734104046242
10637,6,66,35,1618,114,350,1725,0.021631644004944377,0.0407911001236094,0.003708281829419036
