user_id,buy,cart,fav,pv
107720462,2,0,0,128
107726623,29,137,6,2042
107754808,1,0,4,226
107756063,8,1,0,472
107765078,28,120,2,2199
107765105,7,11,0,351
107787981,2,0,11,86
107815602,0,0,0,226
107824319,9,6,0,223
107830601,7,3,0,194
107857272,10,38,15,927
107859322,18,27,3,788
107868172,22,145,26,2872
107874169,71,156,47,2237
107882320,26,79,81,1376
107936760,9,8,5,421
107949449,1,0,0,62
107952284,25,82,4,1690
107954360,10,23,24,1320
107997857,6,23,0,363
108039936,10,73,1,1761
108043652,1,17,1,205
108049747,8,1,4,1650
108051466,25,6,0,663
108054413,0,0,0,33
108070698,23,90,25,5016
108078428,0,3,1,90
108087298,11,36,36,1786
108100952,5,0,3,478
108129951,3,62,3,2375
108149624,7,21,56,1221
108154737,13,65,0,1191
108168148,13,18,17,2304
108179658,10,23,3,398
108212684,29,65,246,8194
108260948,10,18,1,1014
108266017,50,163,21,1759
108287275,6,22,0,992
108290167,0,4,2,250
108317810,7,122,0,1773
108331566,3,2,0,146
108355591,4,5,2,422
108369002,30,21,58,1548
108371838,8,7,0,117
108378461,4,2,1,314
108382766,0,6,0,388
108404535,23,18,63,1192
108427185,10,45,0,1208
108472858,7,36,0,684
108473071,20,13,34,640
108481171,4,19,0,989
108506795,0,0,0,258
108511715,1,0,0,37
108527493,6,2,0,559
108535249,4,65,1,2078
108546559,13,44,0,438
108551465,12,7,0,187
108583520,5,3,6,1274
108611069,0,0,0,10
108673661,9,48,0,1206
108704609,12,2,22,979
108712668,3,16,69,818
108728269,7,11,14,486
108748058,26,130,0,3316
108750800,7,13,0,319
108755598,24,133,3,3396
108770715,6,23,5,3769
108784707,2,0,0,171
108786121,10,10,0,311
108789051,25,23,63,746
108797805,6,16,0,1616
108810522,39,16,1,1056
108829095,49,195,26,4361
108846913,0,119,0,1012
108870608,11,68,31,1001
108871998,5,3,0,120
108879821,28,64,51,1233
108890194,3,3,6,1016
108903035,1,1,1,424
108903107,11,31,0,840
108912700,21,29,0,627
108919322,9,14,2,516
108945253,3,17,101,1449
108952067,5,15,3,1601
108957791,4,0,3,384
108969823,4,1,0,608
108983810,1,10,3,184
108995680,7,19,2,1069
109003876,6,50,1,469
109005178,60,97,146,3630
109012414,8,2,84,212
109016093,1,3,0,146
109048285,26,128,77,926
109056742,9,8,46,3451
109059873,24,30,8,2542
109084676,27,94,52,2526
109097995,21,140,0,4371
109099701,1,10,7,642
109127316,27,80,0,837
109128473,19,4,9,783
109129708,8,13,2,1745
109155337,20,30,239,4169
109179391,13,29,0,531
109193357,5,1,2,640
109197587,7,5,0,324
109202768,0,5,0,268
109211848,0,5,1,103
109226434,8,23,128,1517
109255415,2,3,1,72
109257851,9,18,2,714
109258006,28,82,33,4185
109278492,0,14,0,447
109280382,34,37,183,6143
109327598,0,7,43,729
109331295,2,4,0,288
109382445,3,0,0,37
109390378,2,8,4,596
109400391,20,54,0,1014
109410073,6,2,0,229
109421576,1,5,0,64
109476189,0,0,0,29
109476383,0,19,1,296
109493411,3,5,67,1792
109522308,8,14,10,462
109522508,19,20,1,466
109529376,3,11,2,963
109533593,17,53,0,238
109548579,23,19,146,2241
109553291,11,0,1,1600
109560964,26,20,27,776
109562333,10,4,0,434
109568364,2,67,2,2390
109597580,1,58,3,1831
109597718,0,9,0,471
109613455,64,255,0,3933
109623749,6,30,0,751
109639486,12,10,3,1263
109647745,26,56,70,2386
109657854,2,0,0,131
109662797,8,71,1,1117
109678791,8,0,0,166
109687773,19,36,265,1460
109689227,16,22,11,576
109689683,49,45,1,1360
109698871,13,39,72,891
109705911,7,56,0,632
109711418,22,95,63,1269
109714912,6,1,66,1528
109716139,6,0,26,1168
109732215,10,31,0,1311
109772113,7,0,21,357
109793878,13,0,82,950
109809829,0,0,15,831
109820331,3,3,1,256
109823995,4,9,11,1375
109856177,8,47,2,690
109856189,2,4,27,698
109859583,12,21,25,2040
109870419,1,0,0,93
109891166,10,2,1,261
109893417,54,346,2,2256
109911889,16,23,0,1570
109919014,0,10,0,149
109921488,6,62,0,801
109927373,21,81,0,1098
109928088,38,273,0,6377
109938282,54,20,0,1503
109939909,26,131,1,5358
109944963,0,6,0,79
109978933,41,81,13,1871
110007607,65,78,187,2607
110017091,16,3,18,519
110033398,81,172,44,2191
110037242,50,104,113,2915
110043519,11,41,1,583
110047109,0,0,0,49
110058496,3,6,69,1522
110058610,10,7,0,594
110061776,9,9,0,265
110074552,4,11,0,156
110106082,6,98,2,2646
110122107,7,6,1,322
110128323,3,2,19,394
110137127,8,26,1,369
110154099,1,2,0,108
110157491,0,0,0,14
110162881,0,0,0,41
110201893,13,41,0,1166
110205306,13,8,80,1832
110208146,12,33,0,1448
110229753,4,3,0,2263
110253038,5,15,2,453
110258310,12,19,1,310
110262333,35,52,7,841
110276286,12,9,0,392
110278377,9,85,3,2284
110285639,3,0,0,32
110297620,30,30,8,627
110297710,0,8,0,407
110299025,0,0,0,54
110309128,1,8,4,390
110313549,1,18,1,287
110327133,15,12,75,836
110370435,5,1,0,92
110374516,10,30,266,2871
110378808,4,8,3,374
110418606,2,0,0,58
110423160,6,1,0,973
110430105,1,0,2,75
110434555,1,0,1,88
110437894,0,1,0,115
110450175,3,4,15,761
110483148,35,24,3,1619
110496316,0,13,1,280
110497780,0,0,1,49
110509780,0,173,3,4578
110522016,2,2,7,1565
110528286,0,1,8,446
110528594,4,24,3,1006
110532180,1,1,0,318
110561108,6,23,1,1339
110599932,0,7,8,207
110601488,3,2,24,603
110603493,12,27,0,821
110609527,4,2,0,159
110612304,14,12,2,918
110615671,16,49,2,1117
110659116,10,7,5,750
110664771,38,21,86,1720
110666558,7,2,0,498
110672924,0,1,0,8
110690572,14,25,73,3240
110697285,1,0,0,88
110710438,0,4,0,189
110731834,2,0,0,62
110734521,3,5,105,607
110754991,0,12,0,246
110762953,6,51,6,259
110828957,6,3,7,143
110844468,18,16,76,1019
110849747,10,0,89,1770
110873850,11,15,0,552
110883373,66,362,190,7531
110893699,6,11,0,1207
110948075,7,8,30,2773
110954163,37,0,78,4914
110973740,11,23,1,1116
110976685,130,782,12,4343
110989739,58,148,136,2303
111035639,9,27,0,896
111035741,4,3,6,234
111041160,27,2,0,367
111041306,4,6,0,281
111058819,13,27,65,800
111073682,3,104,14,2366
111091971,0,0,11,84
111124413,9,7,57,2313
111144279,10,44,0,1008
111167137,12,10,13,533
111173414,16,54,1,1752
111181181,2,22,0,1409
111195634,10,25,2,504
111213707,10,0,146,3559
111232777,4,6,12,615
111236021,2,0,2,456
111238404,4,78,0,811
111240351,12,5,0,341
111244765,0,5,0,38
111246826,11,5,0,461
111253705,0,20,0,370
111276571,15,98,2,1889
111311037,13,20,0,588
111322415,2,6,14,368
111325865,13,46,47,4137
111343807,0,0,0,37
111363768,2,17,0,959
111415929,7,39,33,545
111459626,11,60,0,2214
111474212,25,26,1,170
111481622,6,9,0,300
111486314,0,0,0,30
111486485,5,8,4,777
111492650,1,4,2,1045
111497529,5,10,4,385
111509835,3,1,0,128
111518720,12,54,17,937
111527414,3,0,7,260
111595300,22,150,128,3098
111598255,12,6,7,301
111612020,2,1,7,307
111616816,6,0,20,162
111665868,23,26,3,1842
111691361,8,2,4,165
111695487,12,39,0,831
111714241,4,9,1,429
111752966,7,7,23,274
111768420,4,113,2,3181
111786935,33,106,4,2786
111800667,13,15,21,481
111820958,10,51,58,1237
111823061,9,40,1,1944
111835944,5,0,0,354
111842678,10,3,15,1060
111850848,4,51,2,834
111866209,0,0,0,44
111886693,0,0,0,267
111894319,17,33,1,439
111901362,14,30,38,953
111909694,11,75,0,433
111922941,9,13,0,811
111926750,11,149,2,2171
111943165,16,5,106,1268
111947361,4,2,0,152
111957230,13,38,6,3583
111961699,23,85,6,1738
111974132,5,15,0,481
112000366,3,46,0,300
112009033,8,6,36,1432
112037904,17,63,1,1475
112040827,3,3,0,298
112044266,35,147,1,1951
112063876,9,37,1,401
112125475,12,15,284,3631
112128042,4,21,0,658
112131404,9,22,0,277
112133723,11,66,3,1089
112142417,73,450,246,6358
112148241,7,17,0,465
112171699,48,122,30,4421
112186714,26,4,0,513
112198319,36,350,0,3060
112217162,1,17,0,18
112230173,6,11,0,872
112284483,17,16,13,469
112296733,0,46,1,741
112303688,1,0,0,47
112317649,26,39,101,2818
112322814,44,41,11,284
112329101,2,4,14,319
112342350,29,35,186,1900
112345599,4,2,1,140
112382240,19,51,165,2465
112401993,11,7,1,823
112417191,2,10,1,133
112424443,5,18,0,720
112470845,16,2,258,2355
112479773,6,7,1,508
112485959,1,1,7,75
112487640,4,3,40,1232
112499569,6,0,44,1105
112503956,24,73,3,910
112504072,13,0,1,225
112539954,30,47,2,703
112542930,0,0,1,141
112549071,2,66,9,2080
112550524,3,10,0,373
112561774,14,16,0,337
112570004,51,73,195,3543
112589064,2,5,1,163
112628188,2,0,0,273
112632735,6,22,1,216
112642306,2,0,11,937
112649389,3,2,0,584
112673625,0,85,1,1795
112676402,1,1,0,175
112684530,3,0,3,30
112706018,43,171,2,1403
112707614,26,7,33,1559
112711623,25,1,163,4311
112747648,34,205,45,2444
112747800,10,28,0,410
112747871,1,0,0,17
112771759,4,10,1,478
112806422,6,11,1,245
112819908,2,17,1,691
112843988,3,8,0,235
112846816,5,16,2,399
112891397,27,99,0,1577
112900189,11,19,0,375
112907277,0,3,3,153
112913274,0,0,0,50
112915307,0,0,0,2
112917606,2,3,0,69
112938311,9,5,50,1902
112941292,6,6,53,1307
112944080,0,0,0,72
112955522,1,5,1,299
112956623,3,0,0,200
112971020,0,0,0,1445
112976136,15,219,48,3585
113010441,0,18,10,793
113025576,1,0,1,37
113043990,2,0,0,24
113050567,9,23,2,610
113056510,1,0,13,1231
113078957,75,167,5,3108
113104667,13,13,158,1591
113114470,28,146,145,1871
113127968,11,23,0,1077
113134393,7,10,0,122
113135549,6,3,0,950
113163428,0,0,0,111
113214758,0,3,0,39
113230398,12,103,1,1323
113248155,6,52,0,760
113250631,10,1,42,1824
113278851,7,6,19,696
113283932,0,0,0,9146
113285889,1,52,0,1196
113305568,16,46,0,784
113309982,2,23,5,1075
113319009,0,0,1,825
113323725,23,31,2,444
113333255,0,1,12,397
113367173,5,7,0,335
113370250,9,5,5,998
113395983,2,0,0,262
113396592,27,51,68,1988
113397432,0,0,0,227
113398892,10,49,9,527
113404246,4,9,0,310
113410981,4,0,5,279
113418436,7,10,8,416
113421475,2,0,9,236
113431690,99,233,10,2416
113445602,1,0,22,927
113461928,2,1,0,23
113469201,3,18,1,282
113469489,0,19,0,128
113484173,10,4,1,714
113512295,2,1,1,74
113516306,47,58,0,828
113537369,18,26,21,1188
113551763,0,5,0,237
113552018,27,17,103,2920
113594399,12,26,3,647
113611355,10,1,1,84
113619626,29,11,0,411
113659431,2,0,0,252
113674227,3,9,16,909
113692463,8,17,92,1949
113693068,15,69,65,3833
113698622,3,11,2,292
113702719,2,1,0,515
113718238,1,0,0,32
113774016,1,16,1,452
113801131,0,0,0,21
113830171,81,121,2,1331
113847593,56,67,64,3955
113848288,1,3,0,483
113875234,6,7,21,1111
113888835,3,10,1,243
113888901,0,0,0,60
113905943,1,1,35,290
113920718,1,0,0,27
113922474,0,0,0,51
113957268,0,9,35,512
113962885,8,5,0,252
113972956,7,37,61,636
113990647,2,1,165,2604
114002389,14,28,2,907
114008857,9,4,19,603
114027385,0,0,1,542
114052885,20,23,1,640
114054067,22,48,1,1969
114083355,43,105,123,1950
114101799,15,4,3,481
114115113,10,16,0,541
114115623,18,22,4,699
114121871,23,34,41,2342
114147715,4,3,0,91
114147733,56,79,42,1403
114157234,10,28,0,497
114203064,0,3,0,703
114211505,15,56,5,2687
114233479,11,3,32,1546
114249224,28,49,2,798
114253675,18,43,0,1011
114256023,4,35,0,945
114287271,8,13,1,621
114290242,14,42,2,727
114305854,5,3,87,1810
114307712,5,20,3,1253
114341373,0,37,259,1172
114351223,0,0,0,1338
114352631,5,1,113,1495
114354173,4,4,0,196
114368942,0,0,16,71
114377254,23,52,5,1610
114390324,10,19,8,1078
114413180,18,42,62,775
114419322,0,0,1,171
114465851,1,0,1,98
114493153,2,1,20,347
114494540,4,0,0,192
114497121,9,5,3,301
114505674,14,95,3,1819
114515435,0,0,237,1449
114517173,6,17,6,286
114529391,8,4,61,2849
114596559,6,58,53,968
114598114,1,9,0,839
114633181,9,12,0,1560
114650712,1,11,38,370
114653102,1,76,11,323
114664281,1,26,0,324
114681302,1,0,2,91
114717793,2,35,0,388
114722645,3,1,1,143
114726208,28,128,3,2804
114734197,9,0,66,2391
114737900,30,109,151,3227
114745929,7,1,9,231
114771809,1,7,13,547
114773562,9,17,1,1237
114779189,5,1,31,701
114785776,0,0,0,80
114790451,3,2,22,666
114802994,33,82,5,1225
114810344,2,18,2,928
114844461,6,61,0,418
114845984,31,35,70,2375
114851398,13,41,0,690
114861591,4,1,0,29
114896102,1,2,42,811
114923282,0,16,0,327
114926003,20,18,3,300
114930910,7,10,8,787
114931013,20,24,78,1761
114934780,0,0,0,141
114946034,18,7,0,1226
114955187,11,9,19,511
114968456,7,43,14,1752
114971408,23,21,1,1658
114995751,9,7,137,2048
115001382,11,21,5,136
115003339,1,0,29,686
115003511,2,0,10,119
115078779,29,24,98,2365
115100960,1,11,0,127
115121430,24,26,89,2565
115129419,10,9,4,1256
115153145,26,65,0,1064
115159934,16,121,64,3119
115164360,0,11,0,448
115218563,6,32,9,1461
115226000,10,6,12,278
115239516,2,3,3,1458
115244645,11,39,0,946
115260391,0,0,0,736
115275150,27,25,26,1528
115299510,4,21,0,260
115304753,3,10,5,355
115338197,8,27,2,1394
115338753,12,53,59,1308
115340399,0,0,1,14
115343862,9,21,187,3879
115362427,0,8,1,165
115368454,20,58,1,612
115374204,17,66,5,2708
115374248,4,61,1,1134
115374435,0,0,0,98
115378138,17,22,50,1289
115385050,30,22,60,1912
115393096,8,4,2,689
115403230,0,7,0,295
115452492,11,52,6,1149
115457118,1,7,8,1089
115462596,2,12,1,252
115499141,0,0,0,37
115520739,5,1,0,255
115540691,25,113,3,2907
115557934,44,121,119,2688
115562846,0,0,108,499
115581614,0,0,1,3
115590327,6,28,1,548
115614893,20,17,7,446
115617376,0,1,0,89
115621707,8,10,42,1157
115623839,14,5,9,322
115628589,10,4,2,164
115634728,4,29,1,1938
115636067,21,17,0,1358
115651143,0,0,0,16
115670233,8,5,2,686
115678613,6,1,3,507
115702436,1,1,0,48
115754252,3,18,1,597
115754404,1,1,1,150
115757977,34,46,2,2577
115783585,3,1,16,732
115792807,0,32,0,183
115802990,0,3,27,685
115809291,5,8,0,186
115834991,9,23,40,3405
115847256,33,117,12,2256
115867129,8,12,5,327
115876596,4,1,4,1009
115899915,23,11,11,1393
115912928,14,6,104,1297
115923281,8,22,0,222
115949891,5,6,1,284
116014140,9,62,0,2623
116049086,33,317,133,11731
116059925,30,25,41,659
116071825,16,11,0,381
116101597,30,12,200,4877
116113058,11,0,29,992
116114060,3,13,12,3712
116123751,2,0,3,187
116142598,7,10,20,732
116162717,1,1,1,68
116166066,17,10,24,986
116187349,1,2,1,551
116202034,1,2,6,149
116217587,0,21,0,257
116217792,12,11,57,884
116218729,3,0,10,1068
116223148,17,11,10,2065
116230289,8,1,2,582
116232438,47,350,3,3113
116251035,0,0,0,29
116252021,11,13,0,830
116259421,3,24,16,1684
116264632,15,110,12,1612
116277143,3,10,4,610
116288141,8,10,16,975
116307746,28,29,4,667
116324656,31,226,221,2923
116329106,61,103,0,2184
116331874,8,28,1,1144
116349225,15,130,7,1051
116355229,18,89,2,1870
116369265,6,4,1,133
116383415,6,1,1,553
116384466,5,7,39,2441
116399303,7,9,9,364
116409191,9,20,6,2150
116421782,7,9,44,1009
116434661,2,2,0,88
116435616,8,18,63,574
116439419,3,2,1,129
116457916,0,0,1,94
116473435,14,32,48,656
116476393,10,14,3,263
116481997,38,46,47,2529
116489495,7,2,3,82
116509312,5,11,117,1867
116511286,2,3,0,49
116520218,17,40,1,1390
116527079,14,40,21,1436
116554148,4,46,6,370
116566595,0,0,0,57
116566844,9,9,10,643
116567678,31,41,1,1253
116601750,14,35,6,2844
116601793,6,28,0,706
116625593,1,2,0,516
116660455,13,0,12,531
116678892,5,0,12,992
116695180,0,0,3,967
116718712,7,76,1,781
116718992,14,90,0,1343
116720981,58,162,3,3473
116723232,0,15,0,525
116730636,40,46,57,1187
116731919,9,5,0,284
116746068,3,0,0,213
116746209,17,46,136,1894
116751277,1,8,1,386
116752723,13,33,1,646
116760272,1,0,0,53
116763688,18,30,0,749
116772653,17,36,0,2574
116778753,2,1,0,47
116799988,1,11,0,415
116836049,17,13,6,1665
116849663,1,25,2,283
116851361,9,10,72,1785
116852827,19,63,25,860
116867259,33,462,14,3993
116878499,4,9,0,258
116888859,4,15,1,285
116896377,5,1,6,575
116918377,9,27,5,850
116931309,9,5,30,1079
116936170,18,8,0,1086
116936810,8,11,71,2457
117003325,17,90,17,1656
117006290,55,96,136,4067
117026591,36,113,0,9184
117044327,7,30,74,1938
117044710,19,48,4,1058
117063879,1,9,0,239
117111233,1,11,0,272
117112100,0,0,0,17
117155106,1,29,1,693
117184380,5,22,116,1169
117196810,2,1,0,90
117221482,1,5,273,819
117222178,17,1,0,1658
117226243,0,0,8,242
117228712,5,8,2,576
117257401,6,6,10,390
117260033,4,18,1,439
117262198,2,16,0,629
117269642,13,32,1,1348
117274933,20,62,99,1786
117287549,3,0,392,1205
117293466,33,29,1,1293
117300067,0,4,0,202
117301497,19,52,230,7199
117327134,67,59,229,2340
117336781,3,11,0,497
117347969,23,78,3,1215
117373774,16,24,23,796
117396268,21,39,45,1759
117418421,15,108,2,900
117419378,2,79,0,1395
117484104,0,7,0,361
117489231,1,0,0,7
117502210,0,14,1,379
117517120,0,2,0,40
117521652,6,1,7,527
117523208,5,2,26,694
117544930,19,81,86,3132
117547978,20,10,30,297
117551753,0,3,0,85
117554302,3,7,22,380
117597296,26,64,5,1368
117606829,23,14,0,330
117643320,3,13,7,1485
117659143,45,113,7,3325
117659423,12,0,1,440
117674807,12,60,0,1063
117681959,51,35,12,756
117684032,22,10,31,503
117694161,11,7,0,658
117718025,65,766,33,3709
117743125,0,0,0,298
117765542,8,26,2,800
117779747,6,2,26,721
117785317,4,3,20,1792
117801453,19,21,169,3718
117829483,31,56,0,751
117835170,0,1,2,112
117847636,0,1,0,12
117849060,0,10,0,203
117863267,10,66,4,1465
117873394,2,6,15,1293
117888464,3,42,3,856
117902605,34,134,3,6058
117903708,30,12,12,2678
117929882,31,78,30,2212
117932070,0,9,1,89
117954942,11,22,0,441
117956367,25,42,0,814
117957849,16,21,0,416
117961451,28,32,231,5504
117961527,5,4,5,46
117968156,44,72,16,2375
117970006,9,2,1,1580
117970569,4,32,0,640
117973406,8,19,0,1121
117977942,8,14,32,3168
117978928,0,1,0,29
117992339,18,27,0,1038
118051332,7,14,6,444
118051628,47,78,1,2025
118056074,3,24,0,385
118056913,25,81,146,3625
118057214,7,8,1,290
118061360,61,154,1,2672
118065338,5,7,13,294
118077093,3,43,119,1077
118095983,10,50,14,1152
118108228,2,5,19,700
118149559,0,0,0,113
118152898,21,50,2,1761
118155586,7,90,1,2023
118159372,2,0,0,88
118168018,12,5,12,615
118193939,9,9,1,769
118194231,42,38,0,690
118208713,1,0,28,771
118213394,14,19,2,591
118228924,9,23,0,561
118282748,31,21,90,2104
118289685,0,2,0,25
118309715,2,13,5,323
118310551,5,31,26,802
118330286,20,98,105,7980
118356281,27,131,2,2002
118372628,1,0,1,19
118402025,10,2,0,160
118425520,25,115,3,1682
118427343,1,8,0,275
118433993,72,51,100,2195
118460273,6,4,0,247
118461733,3,3,72,986
118465665,33,97,3,1288
118476662,0,0,0,14
118495978,19,98,0,1129
118506832,5,29,18,533
118516573,3,12,0,677
118522478,3,7,1,1011
118525064,2,219,4,3108
118536510,13,9,30,863
118539630,7,0,0,473
118545642,13,97,0,1317
118562385,2,1,0,283
118562608,29,69,306,2213
118582594,14,7,0,652
118594705,2,6,0,90
118635428,20,57,34,2550
118639068,1,0,4,550
118660140,0,0,1,67
118661338,8,1,0,193
118693328,2,0,0,449
118700439,3,16,1,701
118710828,10,28,1,150
118716181,17,3,17,887
118741945,0,0,0,58
118745234,0,0,0,461
118767149,0,0,0,6
118770004,21,34,82,1326
118774009,0,0,15,761
118779051,0,12,5,150
118781454,31,34,0,1265
118802168,11,9,17,1157
118807074,13,5,102,1204
118814309,17,31,3,5007
118836508,0,0,0,39
118839375,11,96,2,1231
118888496,1,0,3,292
118911721,22,7,38,472
118915419,0,0,0,109
118960775,23,24,1,1527
118986002,12,118,7,1926
118994463,0,0,0,19
118996710,5,2,1,1102
119053698,5,5,46,1122
119084219,10,90,0,1452
119091459,3,4,1,137
119092054,11,27,0,340
119112558,2,18,1,357
119113372,26,71,0,682
119115304,9,101,5,3135
119121582,30,10,68,2257
119122882,30,46,22,1012
119125010,0,0,0,61
119133751,12,7,82,2249
119137734,11,111,0,2045
119149297,17,17,161,4915
119157607,21,18,3,529
119160278,11,33,69,2689
119168750,1,0,0,107
119191477,4,1,59,3014
119257966,8,38,2,476
119278510,54,64,208,914
119318284,4,11,24,645
119337753,7,33,1,705
119373765,3,1,0,173
119377973,20,67,0,2829
119389169,6,48,2,683
119389676,17,20,37,1968
119401585,49,72,1,2306
119416849,11,2,143,1845
119432472,7,12,0,702
119470128,6,2,0,287
119500931,17,43,4,1361
119510763,6,0,1,93
119531521,1,1,76,951
119536261,6,2,2,241
119590306,10,20,47,706
119613555,4,2,4,31
119616442,6,3,0,449
119622861,2,1,2,174
119625026,10,5,2,418
119627646,42,85,7,3000
119638820,0,3,2,163
119645898,3,44,213,1521
119652192,26,159,330,4111
119653720,72,198,26,5006
119661272,4,5,0,141
119675939,27,112,12,2808
119680525,10,33,0,414
119680979,9,10,0,510
119681430,35,73,415,5503
119687214,13,14,72,3291
119687381,0,0,0,65
119725932,0,4,0,1200
119732530,5,7,0,324
119759842,6,13,0,683
119765198,5,8,1,351
119765398,4,2,1,313
119773138,8,0,6,381
119783832,25,0,39,1300
119793858,7,18,118,2094
119820357,8,5,0,62
119836118,1,0,0,72
119841558,3,4,2,240
119865308,0,1,6,342
119879079,33,91,47,2309
119916622,10,4,1,194
119945707,15,19,7,1033
119949716,4,19,0,535
119957219,6,7,1,1220
119990802,23,155,83,2687
120013837,1,13,0,690
120038389,0,13,0,274
120060551,1,17,0,296
120078898,13,17,0,490
120088923,2,16,5,1474
120142224,8,3,0,418
120148968,14,111,52,1095
120154530,11,20,1,396
120159915,2,0,0,136
120169983,0,0,0,44
120179448,25,12,17,560
120193112,0,28,9,622
120206620,14,10,12,1048
120212107,0,9,0,263
120215742,8,4,382,1307
120305341,37,196,0,2628
120313286,49,231,47,2004
120321894,10,8,172,4410
120323515,8,2,55,336
120329032,29,51,143,4657
120330409,10,30,5,1105
120337889,9,69,5,871
120346962,27,42,39,2854
120347417,11,16,1,863
120371298,3,4,26,456
120377968,12,83,33,1801
120378933,31,132,26,3319
120392116,2,0,0,125
120416898,10,0,34,449
120426603,0,12,0,200
120433755,20,77,247,2868
120443445,4,45,0,1712
120447169,4,15,0,611
120450577,8,27,58,1555
120455996,4,29,20,513
120457819,18,209,39,3616
120512456,0,0,19,247
120513537,6,11,0,330
120520313,0,12,0,254
120530344,3,2,49,234
120560904,17,42,4,961
120594014,23,61,79,2503
120594609,11,63,0,1525
120609448,5,14,1,868
120613535,1,2,1,294
120622797,0,0,0,30
120622810,32,234,0,2175
120644916,1,0,0,29
120651840,4,10,1,500
120662972,11,57,2,614
120668928,20,49,1,1190
120682885,7,7,1,866
120685346,27,26,1,1812
120698813,13,29,2,1633
120698986,0,0,16,419
120717576,2,2,0,56
120777483,1,0,3,284
120812517,29,88,45,1868
120818681,3,1,9,251
120839939,0,62,4,1765
120841661,4,3,0,212
120845902,8,11,10,406
120852545,24,72,74,3246
120925583,1,2,0,67
120927472,0,13,1,386
120930204,2,2,2,137
120938470,1,1,1,117
120942715,6,12,33,1178
120962802,32,16,59,3581
120964894,11,3,0,225
120977495,15,10,13,1490
120983136,9,28,3,883
120986091,44,49,247,4648
120992701,17,4,0,1542
121000384,28,59,24,5517
121000755,6,33,0,1233
121006999,16,4,6,1045
121034306,8,22,0,1162
121036026,1,0,6,253
121036377,3,12,0,900
121055099,6,16,7,362
121058789,1,7,2,537
121064234,5,10,18,677
121079854,0,0,0,5
121083008,25,90,13,2167
121085565,16,55,0,1142
121148622,16,40,2,1706
121148690,13,4,177,871
121167820,2,10,0,206
121185603,9,8,3,1353
121215883,1,8,42,872
121240369,21,17,15,852
121255158,46,154,29,2653
121262971,0,8,0,391
121273095,7,2,21,941
121306092,48,350,218,6504
121314594,5,12,0,444
121325088,0,1,28,525
121327008,4,5,12,370
121339632,11,10,1,319
121339853,28,55,0,673
121357428,9,12,20,967
121368242,0,0,10,184
121395815,1,0,0,159
121428573,7,7,0,617
121456686,31,30,1,408
121469302,0,0,5,134
121474035,0,0,0,307
121498660,2,5,0,391
121501586,7,17,1,1535
121528560,20,45,64,6556
121539441,17,11,3,1191
121550598,5,5,0,275
121593952,13,38,5,989
121632160,14,3,55,1904
121637419,12,49,11,1428
121639491,14,35,0,853
121648342,3,3,0,423
121675454,0,0,0,29
121680466,14,59,0,2466
121687827,7,0,0,1304
121693940,4,11,0,1517
121704401,1,0,0,157
121711639,6,6,1,326
121736351,1,0,1,130
121752508,0,0,111,2050
121756245,13,20,71,1599
121773253,14,35,1,1274
121777817,3,153,2,3358
121782132,16,3,61,1299
121797288,3,8,0,129
121814113,15,49,22,1858
121823128,17,59,114,1989
121886720,0,0,0,8
121914104,0,0,0,325
121933909,1,0,0,480
121939330,24,194,2,2398
121948387,22,16,1,598
121952115,4,4,2,416
121970896,1,0,21,1117
121979409,16,6,16,985
121984122,9,15,40,442
121985878,4,3,67,1165
121986222,14,8,11,558
122003638,66,67,37,858
122021278,2,0,19,266
122030046,4,3,19,452
122036580,17,45,1,1186
122079464,2,12,30,1182
122081386,6,28,1,1155
122102339,57,126,127,2559
122127516,5,4,6,115
122129011,4,9,73,483
122129618,17,9,9,1051
122129755,11,20,0,958
122136651,9,3,104,1267
122141696,0,43,2,757
122150914,11,67,228,5775
122151307,25,47,6,2058
122169205,7,6,1,517
122183715,25,30,41,3370
122195291,10,50,3,935
122231018,4,1,110,1534
122231680,8,25,3,1130
122241072,5,11,1,515
122253338,3,1,0,28
122259561,1,4,2,47
122266056,56,60,23,1758
122269318,1,76,0,699
122301567,4,1,0,90
122304524,10,6,0,752
122325961,11,0,5,175
122330781,0,0,0,847
122338823,809,904,6,8810
122372539,19,13,1,531
122372687,6,40,0,798
122372873,1,8,0,139
122378590,22,42,60,1582
122382368,1,1,0,614
122383360,1,2,17,1605
122383497,9,11,0,482
122388121,18,185,4,6776
122421140,125,309,3,2199
122430841,16,55,171,4865
122443173,24,67,18,633
122447104,0,98,4,819
122454259,1,0,0,128
122458300,7,2,0,185
122459019,3,3,85,1360
122462305,44,53,100,3164
122472982,12,1,0,488
122474803,7,16,0,575
122512765,31,77,35,1685
122566052,1,2,1,72
122579585,1,3,9,697
122679643,42,47,26,1603
122694692,1,2,32,572
122721008,13,58,159,3593
122740147,17,9,22,1492
122740449,1,0,0,62
122742392,10,43,11,1572
122779299,11,14,0,832
122786384,21,55,15,721
122803562,1,18,0,761
122807268,1,1,9,1346
122807356,0,8,0,275
122818954,9,5,37,997
122822446,35,72,132,4044
122823587,10,20,154,2999
122834365,3,0,1,308
122841371,0,6,0,112
122850858,6,15,0,266
122867103,109,318,10,3005
122871697,1,6,0,202
122876959,1,29,2,335
122885474,11,27,0,530
122889226,3,16,0,504
122895588,3,17,0,327
122913404,0,0,5,86
